#WAVELENGTH FLUX ERROR_LOWER ERROR_UPPER
447.15246977027203 1.7927520260281052e-16 1.7430952931272897e-16 1.1526567545725005e-16
448.04677470981255 6.491090160998704e-17 6.299273749758095e-17 6.136106756709323e-17
448.94286825923217 3.37003749689568e-19 3.108216285395351e-19 2.674316132381576e-19
449.8407539957506 1.9767063820243416e-18 1.8871617018388034e-18 1.788451818103897e-18
450.74043550374216 1.2650484448680226e-18 1.1994666303121248e-18 1.2522629315484389e-18
451.64191637474966 7.855458076691171e-18 6.613232985240045e-18 8.3566199586893e-18
452.54520020749914 1.4542989787657958e-17 1.2476344097871799e-17 1.593612580781127e-17
453.45029060791416 1.599516956532172e-18 1.5078757250447167e-18 1.2666464042096242e-18
454.35719118913005 1.8787061411024024e-17 1.6638911887283732e-17 2.1312768807448348e-17
455.26590557150826 7.10628823476778e-18 6.363478752436002e-18 5.523007312748801e-18
456.17643738265133 9.614690465629304e-18 7.863442782908422e-18 6.614262180138983e-18
457.0887902574166 1.7298061105039341e-18 1.6470804836382467e-18 1.6235219965109687e-18
458.00296783793146 5.527859166945916e-18 4.982421705177103e-18 4.355268125985601e-18
458.91897377360726 1.4709376863771838e-18 1.3675400234245318e-18 1.3649453906034693e-18
459.8368117211545 8.786062055000613e-18 7.143594574749803e-18 6.3930963728822986e-18
460.7564853445968 1.863852176625854e-17 1.739011170995814e-17 1.4442861233156125e-17
461.677998315286 5.931427080509993e-18 5.364498952691315e-18 6.406823127959661e-18
462.60135431191657 2.7753035282037237e-18 2.592805646345215e-18 1.9679168370609995e-18
463.52655702054034 2.5892723400712193e-18 2.101765646845384e-18 2.823761957031299e-18
464.4536101345814 1.5920308553641797e-18 1.4622924948877005e-18 1.6128981220450606e-18
465.3825173548506 5.395401517770337e-16 5.000255495359507e-16 5.985813945418608e-16
466.3132823895603 2.0377994353960132e-16 1.9439160863863946e-16 2.243794014535787e-16
467.2459089543394 9.045990763100765e-17 8.733201346530424e-17 5.802340951238531e-17
468.18040077224816 4.760824431519214e-19 4.427138549062265e-19 3.719764819065364e-19
469.11676157379264 1.6947182063298866e-18 1.5649605715984922e-18 1.3559815033244298e-18
470.05499509694016 1.123213188360423e-17 9.213263011453847e-18 1.2930653831039993e-17
470.99510508713405 5.375526771311009e-18 4.230809410525304e-18 6.3769089293761464e-18
471.93709529730836 3.3554662547939215e-18 3.138646734456283e-18 2.285550781392067e-18
472.880969487903 9.630000953302412e-19 8.688542738465037e-19 7.9742768791583e-19
473.8267314268788 6.05954994703121e-19 5.375938547792424e-19 5.94777235295155e-19
474.7743848897326 7.637977019229853e-19 6.586823553775413e-19 5.609002321805919e-19
475.723933659512 1.2990541486588649e-18 1.1457769310864943e-18 1.3369048966586905e-18
476.675381526831 5.605966559378537e-19 4.961924224773547e-19 4.90617712942994e-19
477.6287322898847 8.0635750807348855e-19 6.51291562756181e-19 9.803161377966101e-19
478.5839897544644 9.402236756534132e-19 8.668952158586046e-19 7.567645028587946e-19
479.54115773397336 1.0320318293887097e-17 8.600862961487082e-18 8.696660846584312e-18
480.50024004944135 9.105591745777971e-18 7.166513623316291e-18 8.313979239779871e-18
481.46124052954025 9.252071463523387e-17 8.257987564554634e-17 6.562705523622827e-17
482.4241630105993 3.941282017669699e-18 3.8221016236916434e-18 2.8854976231701643e-18
483.3890113366205 2.8082639035447856e-17 2.3360459600573792e-17 3.259983562121709e-17
484.35578935929374 1.3812843930684826e-17 1.3248487878892014e-17 9.520713272743578e-18
485.32450093801236 1.0501061390901879e-17 1.0092288155607805e-17 7.989113526767468e-18
486.2951499398884 1.1706500903028372e-18 1.0839670966483275e-18 1.026295741771924e-18
487.2677402397682 4.8103260031230183e-17 4.6596271134539774e-17 3.77700121249382e-17
488.24227572024773 2.0225046933990365e-18 1.6413269073599372e-18 1.6772658394128477e-18
489.2187602716882 4.693367688700445e-18 3.836899748289384e-18 4.30280047483415e-18
490.1971977922316 3.853565953355503e-18 3.2551967533341567e-18 3.546419468564162e-18
491.177592187816 2.470474536288785e-17 2.1805046379119454e-17 1.683629158799315e-17
492.15994737219165 1.6940260485538815e-17 1.5996340142353257e-17 1.8680654142750686e-17
493.144267266936 7.552012801514477e-19 6.287490251391255e-19 6.346832794860126e-19
494.1305558014699 7.220405533965865e-18 6.555311000301354e-18 8.060617652174296e-18
495.11881691307286 4.771898873259587e-19 3.9795115227020803e-19 3.7956807423834366e-19
496.10905454689896 9.06152438084928e-18 8.432242997099486e-18 9.546737990496163e-18
497.1012726559928 9.999664857005309e-19 8.929740483833158e-19 8.490250951984722e-19
498.0954752013048 4.8805270199903634e-18 4.5878631030665235e-18 4.70992839675718e-18
499.0916661517074 1.9207113099444687e-15 1.6626348889305407e-15 1.2646072605784843e-15
500.0898494840108 8.151198549941185e-18 7.600969483986913e-18 6.716704626863151e-18
501.09002918297887 1.4915811207161505e-18 1.3396451542189289e-18 1.483848289430954e-18
502.09220924134485 4.729398731853589e-19 4.558153990023568e-19 4.494802026822457e-19
503.0963936598275 2.2027216891051374e-18 2.078800573282492e-18 1.910423630758271e-18
504.10258644714713 8.662310953257001e-20 6.982869725994057e-20 9.07817219599245e-20
505.1107916200415 3.042734029892494e-18 2.8634604625192068e-18 2.2324079780563722e-18
506.1210132032815 5.408890406974254e-18 5.074417854296808e-18 5.814546488736375e-18
507.13325522968813 2.71377934682976e-18 2.1880977215094806e-18 2.1975692227424404e-18
508.14752174014745 1.2971043337001941e-17 1.1184446765223327e-17 1.0526562622945446e-17
509.1638167836278 7.780742008753964e-19 6.669517996506776e-19 6.097946265142562e-19
510.18214441719505 6.294167886316073e-17 6.143459601858958e-17 4.5339749111261843e-17
511.20250870602945 3.6157550853248584e-19 3.437867193931088e-19 2.8245849466131553e-19
512.2249137234414 1.5586810052183217e-18 1.4871547386247486e-18 1.46659665300357e-18
513.2493635508883 1.8337018639589623e-18 1.7446738867685974e-18 1.5718548933459572e-18
514.2758622779902 4.68621850495756e-19 4.385530140029197e-19 4.591801068644472e-19
515.3044140025462 1.5702052073932948e-17 1.5130726882872382e-17 1.135843843726346e-17
516.3350228305513 1.1841194787737826e-18 1.0670879188970333e-18 1.0347992016259614e-18
517.3676928762123 8.882705134481304e-19 8.127101497922473e-19 8.694436104685283e-19
518.4024282619647 1.190786868314054e-18 9.828334975700945e-19 8.903707080432748e-19
519.4392331184887 7.394944769739631e-18 7.021419998371215e-18 5.953635157955049e-18
520.4781115847256 9.044352777116197e-16 7.853542086601015e-16 5.942230950745699e-16
521.5190678078951 2.081151377544534e-18 1.6647684114567002e-18 2.036895679730502e-18
522.5621059435108 6.352109608724624e-19 5.373171783184996e-19 2.709803634732408e-19
523.6072301553979 2.9554677585589867e-19 2.5093503698944894e-19 2.7144795902481374e-19
524.6544446157087 3.196817106409563e-19 3.0610542279383496e-19 2.7475549137737396e-19
525.7037535049402 6.6694062474884716e-18 5.7019835043402385e-18 5.448629415968454e-18
526.7551610119501 3.668317603194035e-18 3.4614737274451726e-18 3.4054448650957464e-18
527.808671333974 8.184359988620484e-19 7.934814939269434e-19 5.842858683892991e-19
528.8642886766419 8.494643450714106e-19 7.06338049759722e-19 8.402367756946701e-19
529.9220172539953 1.5571851833995793e-18 1.416843084911579e-18 1.3427248179069685e-18
530.9818612885032 2.043147425956121e-18 1.93336770964441e-18 1.86157176065643e-18
532.0438250110802 3.574906079856334e-18 3.265055008607812e-18 2.382159450358279e-18
533.1079126611024 4.246755013847885e-18 3.704984646435081e-18 2.8118782236899834e-18
534.1741284864247 3.519368297459443e-19 3.1243475210239934e-19 2.6924201494772103e-19
535.2424767433974 3.5456805279194265e-19 2.9046175679268424e-19 3.807595954834795e-19
536.3129616968844 1.5477779126537042e-18 1.3268243395159298e-18 1.2986743680591931e-18
537.3855876202781 3.352957289148142e-18 2.98902948733321e-18 1.767209732142534e-18
538.4603587955187 9.74933135103521e-18 8.069636416245003e-18 4.908206744746233e-18
539.5372795131098 3.482664014885053e-18 2.990975692744831e-18 1.962596781515143e-18
540.616354072136 2.756513616726431e-18 2.205930652074347e-18 2.837358796928785e-18
541.6975867802803 7.907853320758322e-18 6.0331109021855325e-18 1.0296160104921312e-17
542.7809819538409 2.8549299442032113e-19 2.673467211731948e-19 2.225246849337892e-19
543.8665439177486 1.553190221661243e-17 1.2628283937715442e-17 1.2580183650818494e-17
544.9542770055841 1.4765494279586762e-18 1.331279423910713e-18 1.2825888127485359e-18
546.0441855595952 2.7761889321292695e-18 2.584569483711773e-18 3.004733124160985e-18
547.1362739307144 5.655209810235118e-19 5.373740334357891e-19 4.467843890078036e-19
548.2305464785758 2.527032869853129e-19 2.41201497877139e-19 1.986140708512955e-19
549.327007571533 2.1351151027990535e-19 1.8386259784716188e-19 1.0952709675843706e-19
550.425661586676 1.5412257893162907e-16 1.4240387563252258e-16 1.1195074988372243e-16
551.5265129098493 5.087496185628165e-18 4.5860656275561634e-18 4.9987601213423e-18
552.6295659356691 2.336382039435442e-18 2.1778214785983947e-18 1.6310069123278306e-18
553.7348250675403 4.943568928165876e-17 4.106071506546055e-17 5.3367891438816307e-17
554.8422947176755 8.940555743258689e-17 7.600297843886601e-17 9.991130695879301e-17
555.9519793071108 5.834291465786084e-19 5.152227201844789e-19 4.753476356042937e-19
557.063883265725 1.3749834711495053e-18 1.3297174509457081e-18 9.751252522933104e-19
558.1780110322566 2.4543813593593164e-16 2.286606792667935e-16 2.445040827598352e-16
559.294367054321 1.847726956274651e-18 1.6126352655605147e-18 1.2960847022206788e-18
560.4129557884297 2.6981546841723528e-17 2.4858979022083045e-17 2.962210309800054e-17
561.5337817000066 1.0022168044703766e-16 9.28314134988176e-17 1.1043346683857681e-16
562.6568492634065 1.2729946569364413e-16 1.1385275658823653e-16 1.3996574756949516e-16
563.7821629619333 2.6106710429177732e-18 2.426799790070317e-18 1.8697108309200404e-18
564.9097272878572 2.78311630938036e-17 2.5742885042809116e-17 3.0979957552134315e-17
566.0395467424329 2.905780243884278e-18 2.7801230900540412e-18 2.1169470135385345e-18
567.1716258359178 2.4041254869700595e-19 2.0266717076273666e-19 1.147261534040969e-19
568.3059690875896 7.95193482164153e-17 6.615906974095633e-17 5.832368547901028e-17
569.4425810257646 2.2535444211850554e-17 1.8777965665913473e-17 2.3440026504575484e-17
570.5814661878162 3.5295218933888615e-19 3.1459693865222567e-19 3.7191730284559206e-19
571.7226291201919 5.040201732930013e-18 4.1848571131137754e-18 5.4356018224285985e-18
572.8660743784324 2.4431076010105757e-17 2.048590415918326e-17 2.7796106686154466e-17
574.0118065271892 8.02858489980129e-17 7.687897471032693e-17 7.205336048349024e-17
575.1598301402436 4.125707699806703e-18 3.796313420432115e-18 2.8406028183709775e-18
576.310149800524 2.818777577353986e-19 2.7252720643801404e-19 2.393030357321593e-19
577.462770100125 4.168702175110332e-18 4.036634634844088e-18 2.9515439912312103e-18
578.6176956403252 6.678041890542141e-19 6.451793863618658e-19 5.813097284711237e-19
579.774931031606 2.886183696934686e-19 2.6791683768951875e-19 2.0473445374251093e-19
580.9344808936692 9.345803335369831e-17 9.086229562457318e-17 6.574397172792055e-17
582.0963498554565 2.136684718256641e-18 2.0418276957353285e-18 1.736709844170343e-18
583.2605425551674 6.108247714996779e-18 5.7014622562718274e-18 6.484290485581205e-18
584.4270636402778 1.208589820390543e-17 1.1380971770016941e-17 5.970593080969786e-19
585.5959177675583 1.5774037297809895e-17 1.2328225775666685e-17 2.600108299437775e-17
586.7671096030933 1.6199997241639423e-18 1.5810353155946311e-18 1.2883008207509722e-18
587.9406438222995 5.738636259480496e-19 5.544708728474967e-19 4.3313194815560843e-19
589.1165251099442 6.586029035449699e-19 6.140878444361183e-19 5.940707484129953e-19
590.2947581601641 3.760709913605735e-19 3.4953515848820454e-19 3.1724497960545857e-19
591.4753476764844 3.3729739136114356e-19 3.159116578759838e-19 2.8909756763190034e-19
592.6582983718374 4.175005903867644e-18 2.937114588657185e-18 9.246405300403887e-18
593.843614968581 7.973784468050061e-19 6.532193991597146e-19 5.717473013355351e-19
595.0313021985182 1.116684250293484e-18 9.928445105544476e-19 6.847572789932661e-19
596.2213648029153 1.5044875274900703e-18 1.3692668239696482e-18 1.4158336157618835e-18
597.4138075325211 1.0054422563862475e-17 8.629107352235959e-18 1.0709319760625719e-17
598.6086351475863 1.4669551170465485e-18 1.4157875557038547e-18 1.16218613272656e-18
599.8058524178814 1.3258892673029344e-17 1.1102743909292214e-17 1.0073332300441654e-17
601.0054641227171 2.9935275509342047e-19 2.5491692464266657e-19 1.516465153049953e-19
602.2074750509624 8.874990548914156e-19 7.5831595085066305e-19 7.911117994830591e-19
603.4118900010643 2.5391832557209645e-19 2.278968950746881e-19 1.9135714978995831e-19
604.6187137810665 1.680630386417781e-17 1.6173041470311438e-17 1.2636374772972755e-17
605.8279512086286 3.7646534530111297e-19 3.4466154106292385e-19 3.0221767187280987e-19
607.0396071110459 9.745864928109167e-19 9.14828332678458e-19 8.646928097705377e-19
608.253686325268 1.449879950243699e-17 1.1930218037508409e-17 1.5095399803432176e-17
609.4701936979185 1.4302798575572692e-15 1.2954364288816708e-15 1.1299911841306418e-15
610.6891340853143 5.5033979001612e-18 4.989511315970774e-18 3.7096987434170365e-18
611.9105123534849 2.8904635742622492e-18 2.710266545312797e-18 2.331657594625747e-18
613.1343333781919 2.923373449820116e-18 2.8492892700882622e-18 2.1170526464341457e-18
614.3606020449483 1.9616416854177574e-19 1.5942906475210177e-19 2.7093548105748246e-19
615.5893232490381 7.5544359759650695e-19 7.235213427415772e-19 5.744954784805635e-19
616.8205018955363 3.735771903533468e-18 3.005529192863688e-18 2.720009813847423e-18
618.0541428993274 5.280289481103639e-19 4.939550644415802e-19 4.654859530405494e-19
619.2902511851261 5.362055574903608e-19 5.187659034802731e-19 4.2155371419599887e-19
620.5288316874962 1.0012132461438855e-17 9.676919203500064e-18 8.228679612258814e-18
621.7698893508713 5.232040998400588e-18 4.967687046469035e-18 5.138618449848578e-18
623.013429129573 2.0729274790274434e-18 1.8108105856553517e-18 1.7271168692018303e-18
624.2594559878322 5.655054607145779e-17 5.08518390589237e-17 4.6298942404406995e-17
625.5079748998079 6.94212053936064e-16 6.333088654660459e-16 5.426945359026931e-16
626.7589908496075 9.944055263313892e-19 8.743422771278093e-19 8.76618959255228e-19
628.0125088313067 8.57625138712753e-19 7.880897238290021e-19 7.974528769424121e-19
629.2685338489692 3.0937050398012877e-16 2.581304290975319e-16 3.6127648545035203e-16
630.5270709166673 2.0525416067455887e-18 1.8874871818589533e-18 2.0557389707300888e-18
631.7881250585006 8.32977100801277e-19 7.404259166817273e-19 5.914983057962784e-19
633.0517013086176 6.667490583668978e-19 5.834901384984536e-19 6.079270911054128e-19
634.3178047112348 7.022027284130743e-19 5.839112939072027e-19 7.112411903936595e-19
635.5864403206573 2.061926009505294e-18 1.7051879167847896e-18 2.214670259488579e-18
636.8576132012986 4.112491800507434e-18 3.742872797313685e-18 4.047043782147397e-18
638.1313284277012 6.821512634631985e-18 6.581673877074517e-18 5.9107060968968094e-18
639.4075910845565 2.326147369154449e-17 2.2363533098631597e-17 1.9238867444453438e-17
640.6864062667257 3.3078931633550046e-18 3.076940602199355e-18 3.242063193598431e-18
641.9677790792592 3.2911781189275706e-18 3.1833127060932895e-18 2.846415150020964e-18
643.2517146374176 1.768830555495598e-19 1.67963180373109e-19 1.376149366843388e-19
644.5382180666926 1.5118350873098461e-18 1.2626326979539018e-18 9.800112136307473e-19
645.8272945028259 3.9285029262508763e-19 3.714139573876835e-19 3.2040017420707745e-19
647.1189490918316 3.218399120454214e-19 3.0905584117301983e-19 2.517069557121747e-19
648.4131869900152 1.2525262944431854e-18 1.161822143500573e-18 9.599036729503248e-19
649.7100133639952 7.787608638261699e-18 7.545393720804971e-18 6.371219950438704e-18
651.0094333907232 1.3822683323566597e-18 1.2227342892878801e-18 8.559869683987116e-19
652.3114522575046 3.556194378060603e-18 3.1882254731048097e-18 3.3431671122317787e-18
653.6160751620196 4.476591652288017e-19 3.594789074858068e-19 3.7218873917974196e-19
654.9233073123436 1.2253233235178963e-18 9.721958837673129e-19 1.0108812258731582e-18
656.2331539269684 1.3726643518887568e-18 1.1404231240202856e-18 1.186322386021251e-18
657.5456202348222 2.8698543607549595e-18 2.2974612762936996e-18 2.2499528833011988e-18
658.8607114752919 3.570555425188645e-18 3.0169878891955937e-18 2.474766685987542e-18
660.1784328982425 2.1091029019493638e-18 1.6948732203611916e-18 2.004476938417489e-18
661.498789764039 3.67057928663638e-18 3.069122799355323e-18 3.1156037630642576e-18
662.821787343567 2.7501064557773767e-18 2.210682767348628e-18 2.907608664519763e-18
664.1474309182541 1.1299609423993395e-18 9.848433032112469e-19 9.628672115747847e-19
665.4757257800907 2.212758875567653e-18 1.951856314423625e-18 1.9002265755827115e-18
666.8066772316507 5.775003011480696e-19 5.600372879442918e-19 4.8576913881430135e-19
668.1402905861141 3.671552869198672e-19 3.5685314380698913e-19 3.0038403392426847e-19
669.4765711672862 1.6842087839477042e-18 1.611512606123597e-18 1.502574647700166e-18
670.8155243096209 7.488049358218501e-19 6.666876250697874e-19 5.002130626111919e-19
672.1571553582401 1.5364098118032809e-18 1.4541658317969286e-18 1.4001801408638824e-18
673.5014696689565 3.408076333944596e-19 2.760750833924916e-19 2.9614310904876555e-19
674.8484726082944 4.514590910007226e-19 3.680763025386635e-19 3.820929941107415e-19
676.1981695535111 4.2906089583140795e-18 4.114869570216237e-18 4.03060214167552e-18
677.550565892618 7.84371189652023e-19 6.544651051718099e-19 5.664187079328183e-19
678.9056670244033 8.675006069190553e-19 6.866157465719445e-19 8.844562329956958e-19
680.2634783584522 2.3762854328167815e-18 1.954489673626925e-18 1.7268805772749607e-18
681.624005315169 5.098103051097148e-17 4.847738413476886e-17 4.472387220994485e-17
682.9872533257994 7.89160170336777e-19 6.514410709524227e-19 4.733885456058449e-19
684.353227832451 1.3172379120604714e-18 1.0754036184655493e-18 9.232664108267973e-19
685.7219342881159 5.4638895783508534e-18 4.716688862721778e-18 3.4610726791446166e-18
687.0933781566921 4.6887091499461845e-18 4.177246023187883e-18 3.664712636763905e-18
688.4675649130055 1.9602414008880285e-18 1.7704315562993737e-18 1.798989865054954e-18
689.8445000428316 1.4762354191592588e-18 1.2137504013498836e-18 1.188825067612416e-18
691.2241890429171 8.384433669738706e-18 7.859547726620324e-18 7.913761442163385e-18
692.606637421003 8.024536482065448e-19 7.547544799363122e-19 7.168932388949756e-19
693.991850695845 2.5175158126486664e-17 2.117519008429445e-17 2.2235884549914548e-17
695.3798343972367 7.417769085016931e-18 7.203051256798071e-18 6.769657154408188e-18
696.7705940660312 1.1711810346986866e-17 1.0333892482527665e-17 1.1620445301341066e-17
698.1641352541632 1.3466738353688963e-18 1.2117320449607427e-18 1.184562592401227e-18
699.5604635246716 1.7577501405266565e-17 1.638029169863621e-17 1.8441256550271746e-17
700.959584451721 2.5370441038106216e-19 2.1007427604134895e-19 1.4507616476271723e-19
702.3615036206244 1.0732690702081544e-17 9.390490212964433e-18 8.070938683885523e-18
703.7662266278656 1.3112659146109213e-17 1.1335523264518935e-17 9.26953545573887e-18
705.1737590811213 2.8964973336179425e-19 2.6216404816225676e-19 2.219125508927262e-19
706.5841065992836 5.898078952165023e-17 5.668237702285002e-17 5.572727212648387e-17
707.9972748124821 3.1801253088726363e-18 2.954717060032125e-18 3.2232352653826506e-18
709.4132693621071 5.088459615064686e-19 4.828486296160611e-19 4.814500616429795e-19
710.8320959008313 2.4013075474794674e-18 2.0745027316727114e-18 1.953220072008716e-18
712.253760092633 3.3099531692663146e-18 2.8919341196916218e-18 3.2233259970313728e-18
713.6782676128182 1.0471416415474257e-17 9.91314668598395e-18 1.0904323061097423e-17
715.1056241480438 5.416849714419661e-19 5.233788049395268e-19 4.540215560547891e-19
716.53583539634 1.0357738478115814e-18 9.100548911307577e-19 9.72725486835545e-19
717.9689070671327 2.950793002650602e-18 2.603406652010342e-18 7.441766283348474e-19
719.404844881267 1.5123107125775643e-18 1.4501127512429166e-18 1.4838040120763104e-18
720.8436545710296 1.3172641459704964e-17 1.0310741204276527e-17 2.198565818658968e-17
722.2853418801716 8.83382639302292e-19 8.137460560779848e-19 8.546422920374746e-19
723.7299125639319 1.7416564994484185e-18 1.5753666963901305e-18 1.7431963882464808e-18
725.1773723890598 8.588642007035558e-19 7.216299334597198e-19 6.038150733323496e-19
726.6277271338378 3.249548676585074e-19 3.107616562697421e-19 3.0978277012927327e-19
728.0809825881055 1.6267665255102846e-18 1.4219362479822607e-18 1.3221875930988972e-18
729.5371445532817 5.797330528479742e-19 4.8442475099604075e-19 2.381608468116993e-19
730.9962188423882 1.2245080471924912e-19 9.77570330869509e-20 9.032391067343374e-20
732.4582112800731 2.94948231984382e-19 2.7562158929631243e-19 2.645720536514289e-19
733.9231277026332 3.597096166765089e-19 3.3176789093117475e-19 3.258096106229219e-19
735.3909739580384 3.483515300188053e-19 3.292412872967417e-19 3.4307988640458477e-19
736.8617559059544 4.803862694947729e-19 4.503570741152121e-19 4.2199668842741657e-19
738.3354794177664 3.0287225792836584e-19 2.7171076549627993e-19 1.8326331061577426e-19
739.8121503766018 2.6914953977635376e-19 2.3691845402409896e-19 2.0881338992637554e-19
741.291774677355 1.495624756935297e-18 1.3699300947428945e-18 1.4784921440314527e-18
742.7743582267098 1.4840704905484148e-19 1.3606687077348442e-19 1.3065949166593764e-19
744.2599069431632 5.68685964338874e-19 4.728278520910006e-19 4.4112419183162025e-19
745.7484267570495 3.2402149559749254e-19 2.870914110350017e-19 2.0093977600085146e-19
747.2399236105637 2.917437310020794e-19 2.500546050871345e-19 1.6492380533246322e-19
748.7344034577848 1.870937019187133e-18 1.5106768148133757e-18 1.4389218264806162e-18
750.2318722647004 1.5627145975332068e-17 1.3276749571506404e-17 1.3499834542056229e-17
751.7323360092297 6.678195631389588e-19 6.271195514157255e-19 6.027768212049057e-19
753.2358006812482 5.118779487762491e-19 4.3257548491491897e-19 4.486958789594579e-19
754.7422722826108 7.884408964139805e-20 6.497239057311497e-20 6.188615714971415e-20
756.251756827176 6.432883286939429e-19 5.394881356142802e-19 5.806265337132458e-19
757.7642603408303 4.2824733681534754e-19 3.9245779044664485e-19 3.828345552436893e-19
759.279788861512 4.6097656102567446e-17 3.7903298862219834e-17 5.244893675431662e-17
760.7983484392349 1.1089905070419159e-16 9.278619302647275e-17 1.268773452434365e-16
762.3199451361135 2.581424213294505e-17 2.106110129658238e-17 2.98321369931929e-17
763.8445850263856 2.0587729330227207e-18 1.7264464829196753e-18 1.4033645352304777e-18
765.3722741964384 1.5191225817124603e-17 1.324927953310843e-17 1.6205538198497485e-17
766.9030187448313 3.165236702951644e-19 3.045330038770296e-19 2.486103860830737e-19
768.436824782321 4.354578847155252e-19 4.23078082104772e-19 3.6133899307857225e-19
769.9736984318857 5.100426502736736e-16 4.811435830000452e-16 4.91591144247771e-16
771.5136458287494 1.7997283632414047e-17 1.6690756191621876e-17 1.856329304598002e-17
773.0566731204069 1.5872968227789852e-18 1.2842276019201354e-18 1.3784407525481706e-18
774.6027864666478 1.6506210574062326e-18 1.3417017745278182e-18 1.8426181354208606e-18
776.151992039581 9.436046472743015e-19 8.336802497459603e-19 5.911469868996316e-19
777.7042960236602 4.553288175850613e-19 4.315076909549847e-19 4.437208040223517e-19
779.2597046157074 2.344090108795829e-18 1.946994305912592e-18 3.1895642939862586e-18
780.8182240249388 2.4819377150089406e-16 2.3557029581160657e-16 2.363648786127707e-16
782.3798604729886 4.727176751206707e-18 4.531958870645051e-18 4.8080459307732894e-18
783.9446201939346 3.0500195577989207e-19 2.559134345163555e-19 2.5033933091679003e-19
785.5125094343225 2.557367853371615e-19 1.841742898177266e-19 6.086517552608646e-19
787.0835344531912 4.393826998114918e-17 3.756033911575916e-17 4.8977390000059594e-17
788.6577015220976 3.703893728299882e-18 3.536972746323717e-18 3.856684726556693e-18
790.2350169251417 5.99440466188731e-17 5.118769169849999e-17 6.653455907636243e-17
791.815486958992 4.759610108313594e-19 4.504670022436277e-19 3.321861420381748e-19
793.39911793291 1.7261291517571456e-19 1.38754135594091e-19 1.4546750880703123e-19
794.9859161687758 1.0125521142849723e-19 9.389130260124411e-20 7.749961648738062e-20
796.5758880011133 1.1721994961169524e-18 9.8886317377936e-19 6.860048696780082e-19
798.1690397771156 1.0740521351307332e-18 9.572058024451542e-19 8.537963477445858e-19
799.7653778566698 6.698736318113744e-19 5.306893142060995e-19 5.168404061200014e-19
801.3649086123831 4.29441025750547e-19 3.4748236793721634e-19 3.880673364381372e-19
802.967638429608 2.0709558610580542e-19 1.6491272161369868e-19 1.8688071203306148e-19
804.5735737064672 2.157432328283064e-18 1.8679907903306662e-18 1.91133667140135e-18
806.1827208538801 1.609173309943673e-18 1.397566003805265e-18 7.120064841058329e-19
807.7950862955879 3.3806893926145885e-19 3.1475815633115105e-19 1.9339031054377867e-19
809.4106764681791 6.247924790156665e-19 5.172186244976035e-19 3.6800485957194925e-19
811.0294978211155 4.620412883122179e-19 4.285583047955603e-19 2.999709703251009e-19
812.6515568167576 4.0335156808631466e-19 3.714123229692272e-19 2.1994852932235316e-19
814.2768599303911 9.08204388867128e-19 7.216389903220738e-19 1.0879303177160035e-18
815.9054136502518 5.433166239116999e-19 4.613587677095814e-19 3.8120331153617295e-19
817.5372244775523 5.411044228430489e-19 4.487613412959033e-19 3.699651082070827e-19
819.1722989265073 1.482578925610605e-19 1.242049230460342e-19 6.430212015974166e-20
820.8106435243604 1.715891193389955e-18 1.5785502558841388e-18 1.5860947844754408e-18
822.4522648114091 3.545738482669839e-19 3.0545893964517593e-19 2.2476130568496286e-19
824.0971693410319 1.372355744798276e-19 1.204016435676483e-19 7.491141254098545e-20
825.7453636797139 8.77216672743042e-19 8.438874737209763e-19 7.580393930532316e-19
827.3968544070733 1.2478867417046583e-18 1.1885364536522097e-18 8.981810080664847e-19
829.0516481158875 1.015764985174355e-18 9.568364343312476e-19 9.037738796956327e-19
830.7097514121193 2.607527944003392e-19 2.202643675766993e-19 1.317426151979544e-19
832.3711709149436 4.906476156961244e-18 4.293236378627514e-18 2.4541565099494882e-18
834.0359132567734 1.739639804021607e-17 1.561362080426871e-17 7.478925338453807e-18
835.703985083287 1.7643498027698448e-17 1.578160746326658e-17 1.2037035493618767e-17
837.3753930534535 7.31236740982317e-19 5.8819834606118745e-19 5.062260181069896e-19
839.0501438395604 3.503930706952047e-19 3.1614591289020323e-19 1.6447674547640705e-19
840.7282441272396 2.1553776432482957e-19 1.8316973579976066e-19 8.764931491715229e-20
842.409700615494 2.5966385866243004e-19 2.3306513989683e-19 1.9256370701507079e-19
844.094520016725 5.407701201387857e-19 4.594191715667397e-19 4.041053525230646e-19
845.7827090567584 5.726078960938296e-19 4.480715146053267e-19 9.561521331778087e-19
847.474274474872 7.385861832898708e-19 6.84250613600672e-19 5.561483374836842e-19
849.1692230238217 1.9138050666187504e-18 1.5962532544809696e-18 1.6522710520529652e-18
850.8675614698693 2.5729754970486043e-19 2.1410725490203803e-19 1.5574482645542574e-19
852.5692965928091 7.159823281479571e-19 5.828149271052063e-19 6.503653372101723e-19
854.2744351859947 2.5349904017336574e-18 2.034665016843759e-18 2.541260438564267e-18
855.9829840563667 2.8783061384626354e-19 2.661978225246729e-19 1.6873876078269716e-19
857.6949500244795 2.5157404325528786e-18 2.189006208969714e-18 7.328977078389354e-19
859.4103399245284 4.7787413748336184e-18 4.293505142608624e-18 8.69630368209765e-19
861.1291606043774 1.0419628485563384e-18 8.487524725138921e-19 7.2797420601287225e-19
862.8514189255862 4.418096778241401e-19 4.0771447331821615e-19 2.7397524831009594e-19
864.5771217634374 3.774296219633504e-19 3.4691156246145256e-19 1.9096395152871553e-19
