READ SERR 1
@GJ699all_model.pco
!
2.01109934 1.63109938E-3 2.69171185E-10
2.00784254 1.62574311E-3 2.65018979E-10
2.00459623 1.62056764E-3 2.6084046E-10
2.00136042 1.61526294E-3 2.56682869E-10
1.99813509 1.61013764E-3 2.52426469E-10
1.99492002 1.60488382E-3 2.48136622E-10
1.99171531 1.59980799E-3 2.43862514E-10
1.98852086 1.59460434E-3 2.39685854E-10
1.98533678 1.58957741E-3 2.35533676E-10
1.98216271 1.58449879E-3 2.31369063E-10
1.97899878 1.5793693E-3 2.27185742E-10
1.97584498 1.57441455E-3 2.23063581E-10
1.97270131 1.5693336E-3 2.18821558E-10
1.96956754 1.56442623E-3 2.15116758E-10
1.96644366 1.55939325E-3 2.1152699E-10
1.96332979 1.55453256E-3 2.07923095E-10
1.9602257 1.54954707E-3 2.04313788E-10
1.95713139 1.5447326E-3 2.00743352E-10
1.95404685 1.53979391E-3 1.97610789E-10
1.95097208 1.53502496E-3 1.94620348E-10
1.94790685 1.53013249E-3 1.91658578E-10
1.9448514 1.52540847E-3 1.88654911E-10
1.94180536 1.52056164E-3 1.85647914E-10
1.93876898 1.51588221E-3 1.82653045E-10
1.93574202 1.51108042E-3 1.80541415E-10
1.93272448 1.50644477E-3 1.81693299E-10
1.92971635 1.50168757E-3 2.04055689E-10
1.92671752 1.49709533E-3 2.29970848E-10
1.92372811 1.49238203E-3 1.69953704E-10
1.92074788 1.48783252E-3 1.72367953E-10
1.91777682 1.48316263E-3 1.85254118E-10
1.91481507 1.4786555E-3 1.68797129E-10
1.91186237 1.47402845E-3 1.57024671E-10
1.90891874 1.46956311E-3 1.73728643E-10
1.90598416 1.46504818E-3 1.67983877E-10
1.90305865 1.46048458E-3 1.50639404E-10
1.90014207 1.45608082E-3 1.4579643E-10
1.89723444 1.45155878E-3 1.44982179E-10
1.89433563 1.44719554E-3 1.43009493E-10
1.89144576 1.44271459E-3 1.38940623E-10
1.88856459 1.43839139E-3 1.36304426E-10
1.88569224 1.43395097E-3 1.34555783E-10
1.88282871 1.42966723E-3 1.32571523E-10
1.87997377 1.42526696E-3 1.29878039E-10
1.87712741 1.42102223E-3 1.27702848E-10
1.87428975 1.41666154E-3 1.25579547E-10
1.87146068 1.41245546E-3 1.23331109E-10
1.86864007 1.40813389E-3 1.21078897E-10
1.86582792 1.40396587E-3 1.18967919E-10
1.86302435 1.39968307E-3 1.16866933E-10
1.86022913 1.39555265E-3 1.14685497E-10
1.85744226 1.39130803E-3 1.12551794E-10
1.85466373 1.38721475E-3 1.10504689E-10
1.85189342 1.38300785E-3 1.08585411E-10
1.84913146 1.37895148E-3 1.06770294E-10
1.84637773 1.37478183E-3 1.04907139E-10
1.84363222 1.37076166E-3 1.03102714E-10
1.84089482 1.36662892E-3 1.01430746E-10
1.83816552 1.36264472E-3 9.98659072E-11
1.83544433 1.35861314E-3 9.83407106E-11
1.83273113 1.35453488E-3 9.68259778E-11
1.83002603 1.35060365E-3 9.52882009E-11
1.8273288 1.34656113E-3 9.37479538E-11
1.82463968 1.34266471E-3 9.22014826E-11
1.8219583 1.33865769E-3 9.06460185E-11
1.81928492 1.33479561E-3 8.90835114E-11
1.81661928 1.33082352E-3 8.75047743E-11
1.81396139 1.32699555E-3 8.59386382E-11
1.81131136 1.32305804E-3 8.44205678E-11
1.80866909 1.3192636E-3 8.28883004E-11
1.80603445 1.31536031E-3 8.13561926E-11
1.80340743 1.31159904E-3 7.98537764E-11
1.80078816 1.30772952E-3 7.84015838E-11
1.79817641 1.30400108E-3 7.70345662E-11
1.79557228 1.30016485E-3 7.57266888E-11
1.79297554 1.29646901E-3 7.44257989E-11
1.79038644 1.29266572E-3 7.31944574E-11
1.78780484 1.28900202E-3 7.20045898E-11
1.78523052 1.28523132E-3 7.08886699E-11
1.7826637 1.28159928E-3 6.98010122E-11
1.78010428 1.27786084E-3 6.87151516E-11
1.77755213 1.27426011E-3 6.76239134E-11
1.77500737 1.27055356E-3 6.65262359E-11
1.77246976 1.2669838E-3 6.54230836E-11
1.76993942 1.26336899E-3 6.43153655E-11
1.76741636 1.25970959E-3 6.31998412E-11
1.76490045 1.2561857E-3 6.20772878E-11
1.76239169 1.25255727E-3 6.09538461E-11
1.75989008 1.24906341E-3 5.98560645E-11
1.75739563 1.2454656E-3 5.87685248E-11
1.75490808 1.24200166E-3 5.76849679E-11
1.7524277 1.23843411E-3 5.66414728E-11
1.74995422 1.23499951E-3 5.5609007E-11
1.74748778 1.23146188E-3 5.46201626E-11
1.74502826 1.2280565E-3 5.36897297E-11
1.74257565 1.22454844E-3 5.27782609E-11
1.74012995 1.22117181E-3 5.19262758E-11
1.73769104 1.21769309E-3 5.10780827E-11
1.73525906 1.21434487E-3 5.02859386E-11
1.73283374 1.21089502E-3 4.95114817E-11
1.73041534 1.20757497E-3 4.87511247E-11
1.72800362 1.20415387E-3 4.80312734E-11
1.72559857 1.20086153E-3 4.71946128E-11
1.7232002 1.19746872E-3 4.80330706E-11
1.72080863 1.19420397E-3 4.56073165E-11
1.71842349 1.19083922E-3 4.48141108E-11
1.71604514 1.18760171E-3 4.40162698E-11
1.71367323 1.18426455E-3 4.3216479E-11
1.71130788 1.18105393E-3 4.24273637E-11
1.70894909 1.17780024E-3 4.16574032E-11
1.70659673 1.17450405E-3 4.09904159E-11
1.70425093 1.17133325E-3 4.04573215E-11
1.70191157 1.16806407E-3 3.94383796E-11
1.69957852 1.16491946E-3 3.87088452E-11
1.69725192 1.16167683E-3 3.80373268E-11
1.69493175 1.15855807E-3 3.74130067E-11
1.69261777 1.15534186E-3 3.68101487E-11
1.69031024 1.1522487E-3 3.62067459E-11
1.6880089 1.14905857E-3 3.56802192E-11
1.68571389 1.1459908E-3 3.51770731E-11
1.68342507 1.1428264E-3 3.45574888E-11
1.68114245 1.13978365E-3 3.40009271E-11
1.67886603 1.13664486E-3 3.34376207E-11
1.67659569 1.13362679E-3 3.28848337E-11
1.67433155 1.13051326E-3 3.23182765E-11
1.6720736 1.12751976E-3 3.17550777E-11
1.66982162 1.12443115E-3 3.12599079E-11
1.66757572 1.12146197E-3 3.06561304E-11
1.66533589 1.11839792E-3 3.00673896E-11
1.66310203 1.11545273E-3 2.95043469E-11
1.66087413 1.11241324E-3 2.89629935E-11
1.65865219 1.1094918E-3 2.84403629E-11
1.65643632 1.10647641E-3 2.79270183E-11
1.65422618 1.10357848E-3 2.74973152E-11
1.652022 1.10063946E-3 2.6964873E-11
1.64982367 1.09765981E-3 2.6670088E-11
1.64763129 1.09479658E-3 2.61129226E-11
1.64544463 1.09184056E-3 2.56649892E-11
1.64326382 1.08900026E-3 2.52658918E-11
1.64108872 1.08606752E-3 2.48672003E-11
1.63891935 1.08324981E-3 2.44621337E-11
1.63675582 1.08034001E-3 2.40710282E-11
1.6345979 1.07754464E-3 2.36789859E-11
1.63244569 1.07465778E-3 2.32834186E-11
1.63029921 1.07188465E-3 2.28840748E-11
1.62815821 1.06902025E-3 2.24848785E-11
1.62602293 1.066269E-3 2.20927738E-11
1.62389326 1.06342696E-3 2.16840313E-11
1.62176919 1.06069737E-3 2.12802519E-11
1.6196506 1.05787744E-3 2.08811024E-11
1.6175375 1.05516927E-3 2.04975707E-11
1.61543 1.05237134E-3 2.01298127E-11
1.61332798 1.04968436E-3 1.97609654E-11
1.61123133 1.04690797E-3 1.93922396E-11
1.60914016 1.04424206E-3 1.90603713E-11
1.60705447 1.04148709E-3 1.87583421E-11
1.60497415 1.03884202E-3 1.84555617E-11
1.60289919 1.03610824E-3 1.81552724E-11
1.6008296 1.03348366E-3 1.78620521E-11
1.59876525 1.03082007E-3 1.7585414E-11
1.59670639 1.02811761E-3 1.73101186E-11
1.59465265 1.02552364E-3 1.70334528E-11
1.59260428 1.0228419E-3 1.67565337E-11
1.59056127 1.02026784E-3 1.64798834E-11
1.58852339 1.01760658E-3 1.61969015E-11
1.58649063 1.01505243E-3 1.59107571E-11
1.58446324 1.01241143E-3 1.56275132E-11
1.58244097 1.00987696E-3 1.53421789E-11
1.58042383 1.00725598E-3 1.5057058E-11
1.57841182 1.00474083E-3 1.47746607E-11
1.57640493 1.00213976E-3 1.45004928E-11
1.57440317 9.99643933E-4 1.42403884E-11
1.57240641 9.97062423E-4 1.397961E-11
1.57041478 9.94585687E-4 1.37174534E-11
1.56842816 9.92023619E-4 1.34815015E-11
1.56644654 9.89565626E-4 1.32685312E-11
1.56447005 9.87022882E-4 1.30543571E-11
1.56249845 9.84583632E-4 1.28390094E-11
1.56053174 9.82059864E-4 1.26313534E-11
1.55857003 9.79639008E-4 1.24355864E-11
1.55661333 9.77134099E-4 1.22408368E-11
1.55466139 9.74731694E-4 1.20453612E-11
1.55271447 9.72245412E-4 1.18484953E-11
1.55077231 9.69861052E-4 1.16507273E-11
1.54883504 9.6743938E-4 1.14518291E-11
1.54690254 9.65026789E-4 1.12519178E-11
1.54497504 9.62531485E-4 1.1051271E-11
1.5430522 9.60228732E-4 1.08497083E-11
1.54113412 9.57843033E-4 1.06479036E-11
1.53922081 9.55466181E-4 1.04475647E-11
1.53731239 9.53007431E-4 1.02523649E-11
1.53540862 9.50739195E-4 1.00676533E-11
1.53350949 9.4838877E-4 9.8835792E-12
1.53161514 9.46047017E-4 9.69894737E-12
1.52972543 9.43624007E-4 9.53014664E-12
1.52784038 9.41389648E-4 9.37938182E-12
1.52595997 9.3907374E-4 9.228447E-12
1.52408409 9.36766388E-4 9.07668385E-12
1.52221298 9.34378535E-4 8.9279955E-12
1.5203464 9.32177354E-4 8.78937981E-12
1.51848435 9.29895323E-4 8.65212155E-12
1.51662683 9.27621673E-4 8.51429604E-12
1.51477396 9.25268279E-4 8.37577663E-12
1.51292551 9.23099578E-4 8.2365087E-12
1.51108158 9.20850842E-4 8.09648789E-12
1.50924218 9.18610254E-4 7.9557359E-12
1.50740719 9.16290563E-4 7.81432558E-12
1.50557673 9.14153818E-4 7.67244861E-12
1.50375068 9.11937619E-4 7.52994542E-12
1.50192904 9.09729511E-4 7.38847785E-12
1.50011182 9.07529378E-4 7.25025118E-12
1.498299 9.05250956E-4 7.11834801E-12
1.4964906 9.0315321E-4 6.98874379E-12
1.49468648 9.00976884E-4 6.85858922E-12
1.49288666 8.98808416E-4 6.73439603E-12
1.49109125 8.96562357E-4 6.62610375E-12
1.48930025 8.94495111E-4 6.51971099E-12
1.48751342 8.92349984E-4 6.41275791E-12
1.48573089 8.90212599E-4 6.30652995E-12
1.48395264 8.87998263E-4 6.20776824E-12
1.48217869 8.85960937E-4 6.11090172E-12
1.48040891 8.83846427E-4 6.01381748E-12
1.4786433 8.81739485E-4 5.91619852E-12
1.47688198 8.79556232E-4 5.81826731E-12
1.47512484 8.775483E-4 5.71946917E-12
1.47337186 8.75463826E-4 5.62129596E-12
1.47162306 8.73386743E-4 5.52125316E-12
1.46987844 8.7123405E-4 5.42645269E-12
1.46813786 8.69254931E-4 5.32026159E-12
1.46640146 8.67199909E-4 5.22000932E-12
1.46466911 8.65152164E-4 5.12241811E-12
1.46294093 8.63029447E-4 5.02824171E-12
1.46121681 8.61078559E-4 4.93627448E-12
1.45949662 8.59052467E-4 4.84470797E-12
1.4577806 8.57033476E-4 4.75741538E-12
1.45606852 8.55021586E-4 4.67866891E-12
1.4543606 8.5293554E-4 4.60419506E-12
1.45265663 8.51019286E-4 4.52811096E-12
1.45095658 8.49028525E-4 4.45264181E-12
1.44926047 8.4704475E-4 4.38182086E-12
1.44756842 8.44987459E-4 4.31350268E-12
1.44588041 8.43098271E-4 4.24515284E-12
1.44419611 8.41135217E-4 4.17646126E-12
1.44251585 8.39179032E-4 4.10743184E-12
1.44083953 8.37149972E-4 4.03807847E-12
1.43916702 8.35287326E-4 3.96837641E-12
1.43749845 8.33351514E-4 3.89820034E-12
1.43583369 8.31422396E-4 3.82777404E-12
1.43417275 8.29420984E-4 3.75713132E-12
1.43251586 8.27584416E-4 3.68627785E-12
1.43086255 8.25675321E-4 3.61718945E-12
1.42921305 8.23772803E-4 3.55054527E-12
1.42756748 8.21798516E-4 3.48499745E-12
1.42592573 8.19987617E-4 3.42045121E-12
1.42428768 8.18104658E-4 3.35941453E-12
1.42265332 8.16228276E-4 3.3019529E-12
1.42102277 8.14280706E-4 3.24835319E-12
1.41939604 8.12494894E-4 3.19542613E-12
1.41777289 8.10637721E-4 3.14223062E-12
1.41615343 8.08786892E-4 3.09095111E-12
1.41453779 8.06942408E-4 3.04276374E-12
1.41292572 8.0502755E-4 2.99471515E-12
1.41131747 8.03272531E-4 2.94643845E-12
1.40971279 8.01446848E-4 2.89792626E-12
1.40811169 7.99627393E-4 2.84917164E-12
1.40651429 7.97738147E-4 2.80017676E-12
1.40492058 7.96007225E-4 2.75098672E-12
1.40333033 7.9420628E-4 2.70148877E-12
1.40174377 7.92411389E-4 2.6517755E-12
1.40016079 7.90547288E-4 2.60194817E-12
1.39858139 7.88840058E-4 2.55284032E-12
1.39700544 7.87063385E-4 2.50594619E-12
1.39543319 7.8529265E-4 2.45925069E-12
1.39386439 7.83453288E-4 2.41356306E-12
1.39229918 7.81769282E-4 2.37079475E-12
1.39073741 7.80016358E-4 2.32924118E-12
1.38917911 7.78269372E-4 2.2908008E-12
1.38762438 7.76454282E-4 2.25363283E-12
1.38607311 7.74793094E-4 2.21628575E-12
1.3845253 7.73063628E-4 2.17943025E-12
1.38298082 7.71339925E-4 2.14523863E-12
1.38143992 7.69548642E-4 2.11147766E-12
1.37990248 7.67909922E-4 2.07758658E-12
1.37836838 7.66203448E-4 2.04353743E-12
1.37683773 7.6450262E-4 2.0093224E-12
1.37531042 7.62807438E-4 1.97494018E-12
1.37378657 7.61045376E-4 1.94039229E-12
1.37226605 7.5943413E-4 1.90567744E-12
1.37074888 7.5775577E-4 1.87080321E-12
1.36923504 7.56082998E-4 1.83581969E-12
1.36772454 7.5434387E-4 1.80100184E-12
1.36621749 7.5275416E-4 1.76788391E-12
1.36471367 7.51097919E-4 1.73497859E-12
1.36321306 7.49447092E-4 1.70245697E-12
1.36171591 7.4773049E-4 1.67227202E-12
1.36022198 7.4616191E-4 1.64304215E-12
1.35873139 7.4452738E-4 1.61474295E-12
1.3572439 7.42898148E-4 1.58858853E-12
1.35575986 7.41203665E-4 1.56239691E-12
1.35427892 7.39655923E-4 1.53617874E-12
1.3528012 7.38042698E-4 1.51167186E-12
1.35132682 7.36434711E-4 1.48794551E-12
1.34985554 7.34761998E-4 1.46418142E-12
1.3483876 7.33234629E-4 1.44031044E-12
1.34692276 7.31642358E-4 1.4163268E-12
1.34546101 7.3005521E-4 1.39222856E-12
1.3440026 7.28403858E-4 1.36801703E-12
1.3425473 7.26896629E-4 1.34369068E-12
1.34109497 7.25324906E-4 1.31925005E-12
1.33964598 7.23758305E-4 1.29470685E-12
1.33819997 7.22196768E-4 1.27017071E-12
1.33675718 7.2057161E-4 1.2466214E-12
1.33531761 7.19088945E-4 1.22354113E-12
1.3338809 7.17542483E-4 1.20052113E-12
1.33244741 7.1600097E-4 1.17905458E-12
1.33101702 7.14396418E-4 1.15850558E-12
1.32958961 7.12933019E-4 1.13805222E-12
1.32816529 7.11406406E-4 1.11921453E-12
1.32674408 7.09884625E-4 1.10086018E-12
1.32532585 7.08300271E-4 1.08242896E-12
1.32391071 7.06855848E-4 1.06466723E-12
1.32249844 7.05348677E-4 1.04798483E-12
1.32108927 7.03846279E-4 1.03133474E-12
1.31968319 7.02281832E-4 1.0146145E-12
1.31827998 7.00856035E-4 9.97819882E-13
1.31687975 6.99368014E-4 9.80946335E-13
1.3154825 6.97884709E-4 9.63994401E-13
1.31408834 6.96339761E-4 9.46964729E-13
1.31269705 6.949323E-4 9.29856235E-13
1.31130862 6.9346308E-4 9.12671306E-13
1.30992317 6.91998517E-4 8.95430485E-13
1.3085407 6.90472778E-4 8.78709974E-13
1.30716121 6.89083361E-4 8.62478708E-13
1.30578446 6.87632652E-4 8.46290594E-13
1.30441058 6.86186482E-4 8.30986701E-13
1.30303967 6.84744853E-4 8.16471456E-13
1.30167174 6.83242688E-4 8.0205791E-13
1.30030656 6.8187539E-4 7.88163697E-13
1.29894423 6.80447323E-4 7.75290639E-13
1.29758477 6.79023797E-4 7.6238988E-13
1.29622829 6.77540142E-4 7.4960692E-13
1.29487455 6.7619019E-4 7.3775724E-13
1.29352355 6.74779934E-4 7.26094423E-13
1.29217541 6.73374103E-4 7.14394418E-13
1.29083014 6.71908667E-4 7.02645353E-13
1.2894876 6.7057577E-4 6.90844029E-13
1.28814781 6.69183035E-4 6.78988495E-13
1.28681087 6.67794666E-4 6.67079239E-13
1.28547668 6.66347099E-4 6.55116694E-13
1.28414536 6.65030966E-4 6.43100319E-13
1.28281665 6.63655461E-4 6.31032878E-13
1.28149068 6.62284263E-4 6.19177615E-13
1.28016758 6.60854334E-4 6.07722802E-13
1.27884722 6.59554673E-4 5.96376193E-13
1.27752948 6.58196106E-4 5.85501645E-13
1.27621436 6.56841788E-4 5.75221619E-13
1.27490211 6.55429147E-4 5.6507533E-13
1.27359259 6.54145726E-4 5.55021686E-13
1.27228558 6.52803865E-4 5.4575951E-13
1.27098131 6.51466136E-4 5.36739164E-13
1.26967978 6.50132482E-4 5.27687486E-13
1.26838088 6.48741145E-4 5.19133998E-13
1.2670846 6.47477573E-4 5.10962095E-13
1.26579106 6.46156201E-4 5.02781627E-13
1.26450002 6.44838787E-4 4.94568958E-13
1.26321173 6.43464155E-4 4.86321974E-13
1.26192605 6.42216241E-4 4.7803867E-13
1.26064289 6.40910876E-4 4.69718231E-13
1.25936234 6.39609527E-4 4.61360984E-13
1.25808454 6.38251309E-4 4.52967226E-13
1.25680923 6.37018762E-4 4.4453704E-13
1.25553656 6.3572923E-4 4.36155669E-13
1.25426638 6.34443597E-4 4.28086467E-13
1.25299883 6.33101561E-4 4.20106251E-13
1.25173378 6.31884148E-4 4.12396517E-13
1.25047135 6.30610157E-4 4.05137729E-13
1.24921131 6.29340007E-4 3.97973023E-13
1.24795401 6.28013862E-4 3.90878085E-13
1.24669921 6.2681135E-4 3.84029505E-13
1.2454468 6.25552668E-4 3.77706303E-13
1.24419701 6.24297769E-4 3.71379089E-13
1.24294972 6.22987282E-4 3.65166881E-13
1.24170494 6.2179938E-4 3.59401799E-13
1.24046254 6.20555773E-4 3.53686698E-13
1.23922265 6.19315833E-4 3.47949561E-13
1.23798525 6.18079677E-4 3.42189981E-13
1.23675036 6.16788398E-4 3.36406602E-13
1.23551798 6.15618483E-4 3.30598179E-13
1.23428798 6.14393328E-4 3.24764331E-13
1.23306036 6.1317184E-4 3.18905248E-13
1.23183537 6.11895695E-4 3.13021175E-13
1.23061275 6.10739924E-4 3.07127289E-13
1.22939241 6.09529263E-4 3.01435417E-13
1.22817457 6.08322269E-4 2.95816811E-13
1.22695923 6.07060967E-4 2.90352269E-13
1.22574627 6.05919107E-4 2.85242451E-13
1.22453558 6.04722765E-4 2.80181558E-13
1.22332728 6.03529974E-4 2.7518447E-13
1.22212148 6.0228334E-4 2.70234844E-13
1.22091806 6.01155101E-4 2.65658968E-13
1.21971691 5.99972904E-4 2.6124388E-13
1.21851814 5.9879414E-4 2.56820634E-13
1.21732187 5.97561884E-4 2.52668573E-13
1.21612787 5.96447149E-4 2.48673694E-13
1.21493614 5.95278747E-4 2.44670441E-13
1.21374667 5.94113779E-4 2.40651249E-13
1.2125597 5.92895725E-4 2.36616851E-13
1.211375 5.91794204E-4 2.32565676E-13
1.21019256 5.9063948E-4 2.28497153E-13
1.20901239 5.89488074E-4 2.24411378E-13
1.2078346 5.88340103E-4 2.2030835E-13
1.20665908 5.87139511E-4 2.16188246E-13
1.20548594 5.8605423E-4 2.12156898E-13
1.20431495 5.84916212E-4 2.08226435E-13
1.20314622 5.8378157E-4 2.04342199E-13
1.20197988 5.82594657E-4 2.00735194E-13
1.2008158 5.81522181E-4 1.97188267E-13
1.19965386 5.80397318E-4 1.9366045E-13
1.1984942 5.79275773E-4 1.90174509E-13
1.19733679 5.78102365E-4 1.86787949E-13
1.19618165 5.77042461E-4 1.83684001E-13
1.19502866 5.75930637E-4 1.80593902E-13
1.19387794 5.74821956E-4 1.77569886E-13
1.19272947 5.73661877E-4 1.74760271E-13
1.19158316 5.72614372E-4 1.71969969E-13
1.19043899 5.71515237E-4 1.6916816E-13
1.18929708 5.70419361E-4 1.66355712E-13
1.18815744 5.69272321E-4 1.63532721E-13
1.18701994 5.68236981E-4 1.60698129E-13
1.18588448 5.67150477E-4 1.57851623E-13
1.18475127 5.66067058E-4 1.54993328E-13
1.18362033 5.6493294E-4 1.5212339E-13
1.18249142 5.63909649E-4 1.4927202E-13
1.18136477 5.62835543E-4 1.46520857E-13
1.18024015 5.61764464E-4 1.43779669E-13
1.17911768 5.60696411E-4 1.41210977E-13
1.17799735 5.59578126E-4 1.38730946E-13
1.17687929 5.5856962E-4 1.36255441E-13
1.17576313 5.57510706E-4 1.33800252E-13
1.17464924 5.56454761E-4 1.31368535E-13
1.17353737 5.55348932E-4 1.29097498E-13
1.17242765 5.54352009E-4 1.26945356E-13
1.17132008 5.53305086E-4 1.24789976E-13
1.17021441 5.52261074E-4 1.22767261E-13
1.16911101 5.51167526E-4 1.20820481E-13
1.16800964 5.50182012E-4 1.18869446E-13
1.16691041 5.49146847E-4 1.16910415E-13
1.16581309 5.48114593E-4 1.14944282E-13
1.16471791 5.47033153E-4 1.12970817E-13
1.16362488 5.46058873E-4 1.10989336E-13
1.16253376 5.45035349E-4 1.08999717E-13
1.16144466 5.4401462E-4 1.07002054E-13
1.16035771 5.42945112E-4 1.04999946E-13
1.15927279 5.4198195E-4 1.0306289E-13
1.15818989 5.40969835E-4 1.01147999E-13
1.1571089 5.39960514E-4 9.9303771E-14
1.15603006 5.38902706E-4 9.75669537E-14
1.15495324 5.37950487E-4 9.58383763E-14
1.15387833 5.36949607E-4 9.41115878E-14
1.15280545 5.35951578E-4 9.24021534E-14
1.15173447 5.34956285E-4 9.07241472E-14
1.15066564 5.33912855E-4 8.91951579E-14
1.14959872 5.32974082E-4 8.7691837E-14
1.14853382 5.31987054E-4 8.62167732E-14
1.14747083 5.31002821E-4 8.48474665E-14
1.14640987 5.29970741E-4 8.34897811E-14
1.14535081 5.29042503E-4 8.21267764E-14
1.14429367 5.28066419E-4 8.07583506E-14
1.14323854 5.27093012E-4 7.93851814E-14
1.14218533 5.26072108E-4 7.80068759E-14
1.14113414 5.2515429E-4 7.66230815E-14
1.14008486 5.24188916E-4 7.52337239E-14
1.13903737 5.23226219E-4 7.38388639E-14
1.13799191 5.22216375E-4 7.24657693E-14
1.13694847 5.21308801E-4 7.11328782E-14
1.13590682 5.2035402E-4 6.98197942E-14
1.13486707 5.19401801E-4 6.85906342E-14
1.13382924 5.18402841E-4 6.73839578E-14
1.13279331 5.17505396E-4 6.61792534E-14
1.13175929 5.16560976E-4 6.49765208E-14
1.13072705 5.15619235E-4 6.37878015E-14
1.12969685 5.14630927E-4 6.26485558E-14
1.12866843 5.13743435E-4 6.16003694E-14
1.12764192 5.12809318E-4 6.05523457E-14
