,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_intrinsic_fluxes,vs_n value,am_n value,fw_L_n value,fw_G_n value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,h1_col3 value,h1_b3 value,h1_vel3 value,d2h value,p value,wave_lya,flux_lya,error_lya
10,2.6157050436249134e-14,2.6883003648044952e-14,2.7656231004065545e-14,2.844627945494794e-14,2.9223454714194883e-14,2.7265967622122797e-14,2.802477025099567e-14,2.885737230582979e-14,2.9696110492495855e-14,3.051342541695937e-14,0.9544944297354848,0.9565467240742318,0.9586227597378876,0.9606239173091294,0.9625070212999914,0.9954272826396087,0.9956651662397608,0.9958999881490638,0.9961218864058204,0.9963171985609349,,,,,,,,,,,,,,,,,1214.632203059625,2.4367381146173615e-14,9.949636939538854e-15
11,2.6823434831615588e-14,2.7567201393369026e-14,2.8359007437748298e-14,2.916647416085241e-14,2.9959991065021703e-14,2.7989233144930218e-14,2.8766898806901665e-14,2.962073746068201e-14,3.048056801400844e-14,3.13174104204266e-14,0.9533966223061042,0.955500357217985,0.9576266616200643,0.9596767241670194,0.9616045993167004,0.9953067101916754,0.995550349981156,0.9957915367029448,0.9960190862696221,0.9962197703981094,,,,,,,,,,,,,,,,,1214.6450799596719,2.4537797398897603e-14,9.65609682463493e-15
12,2.7517398787499344e-14,2.8278747027421952e-14,2.9088280408076484e-14,2.9915762262612773e-14,3.072395234868167e-14,2.8743612067363836e-14,2.9539527528138e-14,3.041623134939302e-14,3.129712615019925e-14,3.21519925393229e-14,0.9522621524621193,0.9544171962459972,0.9565957520541544,0.9586943482338984,0.9606694198153657,0.9951802896644647,0.9954309250302201,0.9956784327232402,0.9959117043723834,0.9961182847268619,,,,,,,,,,,,,,,,,1214.6579566109763,2.5518636140829665e-14,1.0540806644416048e-14
13,2.823941455363915e-14,2.901764727857288e-14,2.984727403690595e-14,3.069416983351677e-14,3.152447013943522e-14,2.952972618547896e-14,3.034642097508719e-14,3.1244789137072815e-14,3.2147039596271493e-14,3.3024252989505656e-14,0.9510868556109715,0.9532952505067943,0.9555278476040473,0.9576759971166092,0.9596998864744763,0.9950486345866107,0.995306535400963,0.9955604565491303,0.9957999056063103,0.9960125029657635,,,,,,,,,,,,,,,,,1214.6708330135514,2.9494009095914694e-14,1.0109887102829895e-14
14,2.8990595789370375e-14,2.978758586879171e-14,3.063664910866358e-14,3.150487171703385e-14,3.235765485909508e-14,3.0350175897578085e-14,3.1189467023589124e-14,3.2108811080532836e-14,3.303561631830466e-14,3.3934598170562045e-14,0.9498715113710042,0.9521305135698416,0.9544196749253783,0.9566201318426963,0.9586940683303339,0.994910893231994,0.9951763738455716,0.9954373880848285,0.9956831529348458,0.9959021676826506,,,,,,,,,,,,,,,,,1214.6837091674124,3.0842817584858864e-14,1.0693112485694791e-14
15,2.977387273612715e-14,3.0589571115979467e-14,3.145820752600869e-14,3.23493351683872e-14,3.32208241226845e-14,3.120745468972381e-14,3.206783642788765e-14,3.3010371829687605e-14,3.3960009646818686e-14,3.488291406399568e-14,0.948610253289797,0.95092283082071,0.9532701508991066,0.9555240650590103,0.9576492948310736,0.9947678862586475,0.9950405630154678,0.9953087060026804,0.9955617377864147,0.9957867216301146,,,,,,,,,,,,,,,,,1214.6965850725733,2.792462814530782e-14,1.0391348527905974e-14
16,3.0589591919213124e-14,3.142520625223863e-14,3.2316465416796206e-14,3.3228743262997504e-14,3.411808771031895e-14,3.2104360311263385e-14,3.2984531626614873e-14,3.395342664508631e-14,3.492891869533441e-14,3.587340821229593e-14,0.9472995075619278,0.9496673769612853,0.9520764643140334,0.9543863921836624,0.9565659620271245,0.9946185636670183,0.9948984640115803,0.9951742407441133,0.9954346205968788,0.9956656538261539,,,,,,,,,,,,,,,,,1214.7094607290487,3.751619376485618e-14,1.1003395900867092e-14
17,3.144056245231398e-14,3.2298036326063506e-14,3.321050614927237e-14,3.414545325303411e-14,3.5057722282681235e-14,3.304132410656332e-14,3.394384786830126e-14,3.4937877878789134e-14,3.594149676834498e-14,3.690913686522244e-14,0.9459384285137782,0.9483651471595189,0.950835002811009,0.9532047049353558,0.9554408339185213,0.9944605406695294,0.9947495198527904,0.9950338129459799,0.995301628485417,0.9955390190381893,,,,,,,,,,,,,,,,,1214.7223361368533,2.6103363313110042e-14,1.0668301196603818e-14
18,3.2329490073230093e-14,3.3207884808482685e-14,3.4143967156257725e-14,3.510142371530724e-14,3.6038323645081895e-14,3.402481032461309e-14,3.494694292410237e-14,3.5969697982447215e-14,3.700041947465923e-14,3.7995648096332485e-14,0.9445244411233572,0.9470127443499678,0.9495462522653021,0.9519769133309368,0.9542706794975079,0.9942975509046412,0.9945945843723303,0.9948867542430045,0.9951625812708476,0.9954070175369788,,,,,,,,,,,,,,,,,1214.7352112960014,2.0903368757609585e-14,9.93391431397192e-15
19,3.3256038021442327e-14,3.415879288970232e-14,3.511900570717714e-14,3.61011840211504e-14,3.7062351456823666e-14,3.505408423792812e-14,3.599896974483878e-14,3.704871451046733e-14,3.810852822475097e-14,3.9134314405703274e-14,0.943054776416177,0.9456053929922139,0.948207314928732,0.9507005217205481,0.9530513855168737,0.9941268804852549,0.9944318517570713,0.9947327342304983,0.9950169189711646,0.9952690075606032,,,,,,,,,,,,,,,,,1214.7480862065065,2.7440499688041048e-14,1.123122574082187e-14
20,3.422838466093399e-14,3.515335310961136e-14,3.613990158332617e-14,3.71463479439385e-14,3.813518634219882e-14,3.6129807636045475e-14,3.7102464797896744e-14,3.818173230075986e-14,3.927119109680004e-14,4.032568886418756e-14,0.9415243150662383,0.944144206663626,0.9468150779634228,0.949372058157465,0.9517868573491699,0.9939463261314864,0.9942611155526664,0.9945714656757951,0.9948645571717791,0.9951234237326503,,,,,,,,,,,,,,,,,1214.7609608683842,3.511389312996216e-14,1.1162466147262608e-14
21,3.524607339806296e-14,3.6192599944470504e-14,3.720824637059717e-14,3.8240612948747114e-14,3.92535023363801e-14,3.7260310968710815e-14,3.826060626452379e-14,3.936901823037447e-14,4.0488931677812845e-14,4.1576207270599504e-14,0.9399278803965887,0.9426244060466641,0.9453659665402336,0.9479905739758898,0.9504709343495569,0.9937564620938115,0.9940819069824004,0.9944022083868008,0.9947043888091446,0.9949713027560803,,,,,,,,,,,,,,,,,1214.7738352816484,3.510758104043922e-14,1.0962028505789086e-14
22,3.630978195571829e-14,3.728229880098519e-14,3.832484122370045e-14,3.938705102125309e-14,4.0423376699810485e-14,3.844806752138745e-14,3.9479100165257055e-14,4.0617474265960764e-14,4.176953724590537e-14,4.2884891698723303e-14,0.9382677529361203,0.9410412141340733,0.9438552653168094,0.9465536817018488,0.9491000833930737,0.9935583965253352,0.9938938681695242,0.9942240621662365,0.9945359450289846,0.9948114266032626,,,,,,,,,,,,,,,,,1214.7867094463138,3.838235610419127e-14,1.1689416355177822e-14
23,3.743002021757432e-14,3.842665953480571e-14,3.9496727262006844e-14,4.058837281076785e-14,4.165251885113484e-14,3.9699561617869556e-14,4.0760729858887705e-14,4.192899065016929e-14,4.311516547212182e-14,4.426671243691154e-14,0.9365434133912783,0.939391152641389,0.9422843235250064,0.9450564296239751,0.9476732154550289,0.9933501619677645,0.9936957854112947,0.994036996523124,0.9943593035418289,0.9946435138769008,,,,,,,,,,,,,,,,,1214.7995833623943,4.3545150666714216e-14,1.1660056499160094e-14
24,3.860755522810076e-14,3.963044997615316e-14,4.0726342986581075e-14,4.184769693259544e-14,4.2941527449137654e-14,4.101460549681354e-14,4.2109494508726634e-14,4.330982263420297e-14,4.453194997942864e-14,4.572220317669466e-14,0.9347470705675852,0.9376721361963473,0.9406461739006902,0.9434968981313362,0.9461859902340515,0.9931287582073818,0.9934875549547415,0.9938397961547423,0.99417269605267,0.994468035130039,,,,,,,,,,,,,,,,,1214.8124570299044,2.914745742400686e-14,1.1317329181009111e-14
25,3.983674347021611e-14,4.08964272930248e-14,4.201875319787851e-14,4.317273724502176e-14,4.429263763998962e-14,4.240614307330901e-14,4.353297543660282e-14,4.476524577289249e-14,4.602812956043314e-14,4.72508895488673e-14,0.9328744314446397,0.9358813689683506,0.9389385254605354,0.9418681637157961,0.9446340178876138,0.9928951943423521,0.9932674116442415,0.9936320955953066,0.9939759978797197,0.9942820512432075,,,,,,,,,,,,,,,,,1214.825330448859,3.646104821059329e-14,1.1823428825894714e-14
26,4.114453914743218e-14,4.222586800027918e-14,4.337866288353101e-14,4.4565283891671554e-14,4.571909197981284e-14,4.3876158735586126e-14,4.503508915742073e-14,4.630328166078072e-14,4.76011151966025e-14,4.8858939306489704e-14,0.9309198990767692,0.9340093738189995,0.9371578177335693,0.9401682428573359,0.9430159506714271,0.9926514263240912,0.9930351832107424,0.9934121721489346,0.9937685882195116,0.9940861116700364,,,,,,,,,,,,,,,,,1214.838203619272,4.26530826717203e-14,1.2255697690965843e-14
